player,round,hole,strokes,par,yds,score,tourney
"van den Broek, Wesley",1,1,4,4,173,0,capital cup
"van den Broek, Wesley",1,2,3,4,211,-1,capital cup
"van den Broek, Wesley",1,3,3,3,114,0,capital cup
"van den Broek, Wesley",1,4,5,4,185,1,capital cup
"van den Broek, Wesley",1,5,3,4,159,-1,capital cup
"van den Broek, Wesley",1,6,4,5,284,-1,capital cup
"van den Broek, Wesley",1,7,3,3,146,0,capital cup
"van den Broek, Wesley",1,8,4,5,242,-1,capital cup
"van den Broek, Wesley",1,9,3,4,168,-1,capital cup
"van den Broek, Wesley",1,10,4,5,183,-1,capital cup
"van den Broek, Wesley",1,11,4,4,177,0,capital cup
"van den Broek, Wesley",1,12,3,4,193,-1,capital cup
"van den Broek, Wesley",1,13,3,4,129,-1,capital cup
"van den Broek, Wesley",1,14,2,3,104,-1,capital cup
"van den Broek, Wesley",1,15,4,4,209,0,capital cup
"van den Broek, Wesley",1,16,2,3,77,-1,capital cup
"van den Broek, Wesley",1,17,3,4,188,-1,capital cup
"van den Broek, Wesley",1,18,5,5,240,0,capital cup
"Cedric, BONNOT",1,1,3,4,173,-1,capital cup
"Cedric, BONNOT",1,2,5,4,211,1,capital cup
"Cedric, BONNOT",1,3,2,3,114,-1,capital cup
"Cedric, BONNOT",1,4,4,4,185,0,capital cup
"Cedric, BONNOT",1,5,3,4,159,-1,capital cup
"Cedric, BONNOT",1,6,3,5,284,-2,capital cup
"Cedric, BONNOT",1,7,3,3,146,0,capital cup
"Cedric, BONNOT",1,8,4,5,242,-1,capital cup
"Cedric, BONNOT",1,9,4,4,168,0,capital cup
"Cedric, BONNOT",1,10,4,5,183,-1,capital cup
"Cedric, BONNOT",1,11,4,4,177,0,capital cup
"Cedric, BONNOT",1,12,4,4,193,0,capital cup
"Cedric, BONNOT",1,13,3,4,129,-1,capital cup
"Cedric, BONNOT",1,14,3,3,104,0,capital cup
"Cedric, BONNOT",1,15,4,4,209,0,capital cup
"Cedric, BONNOT",1,16,3,3,77,0,capital cup
"Cedric, BONNOT",1,17,3,4,188,-1,capital cup
"Cedric, BONNOT",1,18,4,5,240,-1,capital cup
"Garcia, Nicolas",1,1,4,4,173,0,capital cup
"Garcia, Nicolas",1,2,4,4,211,0,capital cup
"Garcia, Nicolas",1,3,3,3,114,0,capital cup
"Garcia, Nicolas",1,4,4,4,185,0,capital cup
"Garcia, Nicolas",1,5,4,4,159,0,capital cup
"Garcia, Nicolas",1,6,4,5,284,-1,capital cup
"Garcia, Nicolas",1,7,4,3,146,1,capital cup
"Garcia, Nicolas",1,8,5,5,242,0,capital cup
"Garcia, Nicolas",1,9,3,4,168,-1,capital cup
"Garcia, Nicolas",1,10,3,5,183,-2,capital cup
"Garcia, Nicolas",1,11,4,4,177,0,capital cup
"Garcia, Nicolas",1,12,3,4,193,-1,capital cup
"Garcia, Nicolas",1,13,3,4,129,-1,capital cup
"Garcia, Nicolas",1,14,2,3,104,-1,capital cup
"Garcia, Nicolas",1,15,4,4,209,0,capital cup
"Garcia, Nicolas",1,16,3,3,77,0,capital cup
"Garcia, Nicolas",1,17,3,4,188,-1,capital cup
"Garcia, Nicolas",1,18,6,5,240,1,capital cup
"Joeri, Jolling",1,1,4,4,173,0,capital cup
"Joeri, Jolling",1,2,3,4,211,-1,capital cup
"Joeri, Jolling",1,3,3,3,114,0,capital cup
"Joeri, Jolling",1,4,4,4,185,0,capital cup
"Joeri, Jolling",1,5,4,4,159,0,capital cup
"Joeri, Jolling",1,6,4,5,284,-1,capital cup
"Joeri, Jolling",1,7,5,3,146,2,capital cup
"Joeri, Jolling",1,8,4,5,242,-1,capital cup
"Joeri, Jolling",1,9,3,4,168,-1,capital cup
"Joeri, Jolling",1,10,4,5,183,-1,capital cup
"Joeri, Jolling",1,11,5,4,177,1,capital cup
"Joeri, Jolling",1,12,4,4,193,0,capital cup
"Joeri, Jolling",1,13,4,4,129,0,capital cup
"Joeri, Jolling",1,14,3,3,104,0,capital cup
"Joeri, Jolling",1,15,4,4,209,0,capital cup
"Joeri, Jolling",1,16,3,3,77,0,capital cup
"Joeri, Jolling",1,17,3,4,188,-1,capital cup
"Joeri, Jolling",1,18,5,5,240,0,capital cup
"Kuipers, Jim",1,1,4,4,173,0,capital cup
"Kuipers, Jim",1,2,4,4,211,0,capital cup
"Kuipers, Jim",1,3,4,3,114,1,capital cup
"Kuipers, Jim",1,4,4,4,185,0,capital cup
"Kuipers, Jim",1,5,3,4,159,-1,capital cup
"Kuipers, Jim",1,6,4,5,284,-1,capital cup
"Kuipers, Jim",1,7,3,3,146,0,capital cup
"Kuipers, Jim",1,8,4,5,242,-1,capital cup
"Kuipers, Jim",1,9,3,4,168,-1,capital cup
"Kuipers, Jim",1,10,5,5,183,0,capital cup
"Kuipers, Jim",1,11,4,4,177,0,capital cup
"Kuipers, Jim",1,12,4,4,193,0,capital cup
"Kuipers, Jim",1,13,3,4,129,-1,capital cup
"Kuipers, Jim",1,14,3,3,104,0,capital cup
"Kuipers, Jim",1,15,4,4,209,0,capital cup
"Kuipers, Jim",1,16,3,3,77,0,capital cup
"Kuipers, Jim",1,17,3,4,188,-1,capital cup
"Kuipers, Jim",1,18,5,5,240,0,capital cup
"Parkinson, Jason",1,1,4,4,173,0,capital cup
"Parkinson, Jason",1,2,5,4,211,1,capital cup
"Parkinson, Jason",1,3,3,3,114,0,capital cup
"Parkinson, Jason",1,4,4,4,185,0,capital cup
"Parkinson, Jason",1,5,3,4,159,-1,capital cup
"Parkinson, Jason",1,6,5,5,284,0,capital cup
"Parkinson, Jason",1,7,4,3,146,1,capital cup
"Parkinson, Jason",1,8,5,5,242,0,capital cup
"Parkinson, Jason",1,9,4,4,168,0,capital cup
"Parkinson, Jason",1,10,5,5,183,0,capital cup
"Parkinson, Jason",1,11,4,4,177,0,capital cup
"Parkinson, Jason",1,12,5,4,193,1,capital cup
"Parkinson, Jason",1,13,3,4,129,-1,capital cup
"Parkinson, Jason",1,14,3,3,104,0,capital cup
"Parkinson, Jason",1,15,4,4,209,0,capital cup
"Parkinson, Jason",1,16,3,3,77,0,capital cup
"Parkinson, Jason",1,17,3,4,188,-1,capital cup
"Parkinson, Jason",1,18,6,5,240,1,capital cup
"Gooijer, Gerbert",1,1,5,4,173,1,capital cup
"Gooijer, Gerbert",1,2,4,4,211,0,capital cup
"Gooijer, Gerbert",1,3,2,3,114,-1,capital cup
"Gooijer, Gerbert",1,4,3,4,185,-1,capital cup
"Gooijer, Gerbert",1,5,4,4,159,0,capital cup
"Gooijer, Gerbert",1,6,4,5,284,-1,capital cup
"Gooijer, Gerbert",1,7,3,3,146,0,capital cup
"Gooijer, Gerbert",1,8,3,5,242,-2,capital cup
"Gooijer, Gerbert",1,9,3,4,168,-1,capital cup
"Gooijer, Gerbert",1,10,4,5,183,-1,capital cup
"Gooijer, Gerbert",1,11,5,4,177,1,capital cup
"Gooijer, Gerbert",1,12,4,4,193,0,capital cup
"Gooijer, Gerbert",1,13,3,4,129,-1,capital cup
"Gooijer, Gerbert",1,14,3,3,104,0,capital cup
"Gooijer, Gerbert",1,15,4,4,209,0,capital cup
"Gooijer, Gerbert",1,16,3,3,77,0,capital cup
"Gooijer, Gerbert",1,17,3,4,188,-1,capital cup
"Gooijer, Gerbert",1,18,4,5,240,-1,capital cup
"Frederic, HEDIN",1,1,4,4,173,0,capital cup
"Frederic, HEDIN",1,2,4,4,211,0,capital cup
"Frederic, HEDIN",1,3,3,3,114,0,capital cup
"Frederic, HEDIN",1,4,4,4,185,0,capital cup
"Frederic, HEDIN",1,5,3,4,159,-1,capital cup
"Frederic, HEDIN",1,6,4,5,284,-1,capital cup
"Frederic, HEDIN",1,7,4,3,146,1,capital cup
"Frederic, HEDIN",1,8,4,5,242,-1,capital cup
"Frederic, HEDIN",1,9,3,4,168,-1,capital cup
"Frederic, HEDIN",1,10,5,5,183,0,capital cup
"Frederic, HEDIN",1,11,4,4,177,0,capital cup
"Frederic, HEDIN",1,12,4,4,193,0,capital cup
"Frederic, HEDIN",1,13,5,4,129,1,capital cup
"Frederic, HEDIN",1,14,3,3,104,0,capital cup
"Frederic, HEDIN",1,15,4,4,209,0,capital cup
"Frederic, HEDIN",1,16,4,3,77,1,capital cup
"Frederic, HEDIN",1,17,3,4,188,-1,capital cup
"Frederic, HEDIN",1,18,5,5,240,0,capital cup
"Dian, Michal",1,1,5,4,173,1,capital cup
"Dian, Michal",1,2,4,4,211,0,capital cup
"Dian, Michal",1,3,2,3,114,-1,capital cup
"Dian, Michal",1,4,3,4,185,-1,capital cup
"Dian, Michal",1,5,3,4,159,-1,capital cup
"Dian, Michal",1,6,4,5,284,-1,capital cup
"Dian, Michal",1,7,4,3,146,1,capital cup
"Dian, Michal",1,8,4,5,242,-1,capital cup
"Dian, Michal",1,9,3,4,168,-1,capital cup
"Dian, Michal",1,10,4,5,183,-1,capital cup
"Dian, Michal",1,11,4,4,177,0,capital cup
"Dian, Michal",1,12,4,4,193,0,capital cup
"Dian, Michal",1,13,4,4,129,0,capital cup
"Dian, Michal",1,14,3,3,104,0,capital cup
"Dian, Michal",1,15,4,4,209,0,capital cup
"Dian, Michal",1,16,3,3,77,0,capital cup
"Dian, Michal",1,17,4,4,188,0,capital cup
"Dian, Michal",1,18,5,5,240,0,capital cup
"Fabien, Helbois",1,1,5,4,173,1,capital cup
"Fabien, Helbois",1,2,4,4,211,0,capital cup
"Fabien, Helbois",1,3,3,3,114,0,capital cup
"Fabien, Helbois",1,4,4,4,185,0,capital cup
"Fabien, Helbois",1,5,4,4,159,0,capital cup
"Fabien, Helbois",1,6,5,5,284,0,capital cup
"Fabien, Helbois",1,7,4,3,146,1,capital cup
"Fabien, Helbois",1,8,4,5,242,-1,capital cup
"Fabien, Helbois",1,9,3,4,168,-1,capital cup
"Fabien, Helbois",1,10,4,5,183,-1,capital cup
"Fabien, Helbois",1,11,4,4,177,0,capital cup
"Fabien, Helbois",1,12,4,4,193,0,capital cup
"Fabien, Helbois",1,13,3,4,129,-1,capital cup
"Fabien, Helbois",1,14,3,3,104,0,capital cup
"Fabien, Helbois",1,15,5,4,209,1,capital cup
"Fabien, Helbois",1,16,2,3,77,-1,capital cup
"Fabien, Helbois",1,17,3,4,188,-1,capital cup
"Fabien, Helbois",1,18,4,5,240,-1,capital cup
"Levchenko, Evgeniy",1,1,4,4,173,0,capital cup
"Levchenko, Evgeniy",1,2,3,4,211,-1,capital cup
"Levchenko, Evgeniy",1,3,3,3,114,0,capital cup
"Levchenko, Evgeniy",1,4,5,4,185,1,capital cup
"Levchenko, Evgeniy",1,5,3,4,159,-1,capital cup
"Levchenko, Evgeniy",1,6,5,5,284,0,capital cup
"Levchenko, Evgeniy",1,7,3,3,146,0,capital cup
"Levchenko, Evgeniy",1,8,4,5,242,-1,capital cup
"Levchenko, Evgeniy",1,9,4,4,168,0,capital cup
"Levchenko, Evgeniy",1,10,5,5,183,0,capital cup
"Levchenko, Evgeniy",1,11,4,4,177,0,capital cup
"Levchenko, Evgeniy",1,12,4,4,193,0,capital cup
"Levchenko, Evgeniy",1,13,4,4,129,0,capital cup
"Levchenko, Evgeniy",1,14,3,3,104,0,capital cup
"Levchenko, Evgeniy",1,15,5,4,209,1,capital cup
"Levchenko, Evgeniy",1,16,3,3,77,0,capital cup
"Levchenko, Evgeniy",1,17,3,4,188,-1,capital cup
"Levchenko, Evgeniy",1,18,5,5,240,0,capital cup
"Fernandez Gorgolas, Ignacio",1,1,4,4,173,0,capital cup
"Fernandez Gorgolas, Ignacio",1,2,4,4,211,0,capital cup
"Fernandez Gorgolas, Ignacio",1,3,2,3,114,-1,capital cup
"Fernandez Gorgolas, Ignacio",1,4,4,4,185,0,capital cup
"Fernandez Gorgolas, Ignacio",1,5,4,4,159,0,capital cup
"Fernandez Gorgolas, Ignacio",1,6,4,5,284,-1,capital cup
"Fernandez Gorgolas, Ignacio",1,7,4,3,146,1,capital cup
"Fernandez Gorgolas, Ignacio",1,8,5,5,242,0,capital cup
"Fernandez Gorgolas, Ignacio",1,9,3,4,168,-1,capital cup
"Fernandez Gorgolas, Ignacio",1,10,4,5,183,-1,capital cup
"Fernandez Gorgolas, Ignacio",1,11,4,4,177,0,capital cup
"Fernandez Gorgolas, Ignacio",1,12,4,4,193,0,capital cup
"Fernandez Gorgolas, Ignacio",1,13,4,4,129,0,capital cup
"Fernandez Gorgolas, Ignacio",1,14,3,3,104,0,capital cup
"Fernandez Gorgolas, Ignacio",1,15,4,4,209,0,capital cup
"Fernandez Gorgolas, Ignacio",1,16,3,3,77,0,capital cup
"Fernandez Gorgolas, Ignacio",1,17,3,4,188,-1,capital cup
"Fernandez Gorgolas, Ignacio",1,18,6,5,240,1,capital cup
"Voorendt, Guido",1,1,4,4,173,0,capital cup
"Voorendt, Guido",1,2,4,4,211,0,capital cup
"Voorendt, Guido",1,3,3,3,114,0,capital cup
"Voorendt, Guido",1,4,3,4,185,-1,capital cup
"Voorendt, Guido",1,5,3,4,159,-1,capital cup
"Voorendt, Guido",1,6,4,5,284,-1,capital cup
"Voorendt, Guido",1,7,4,3,146,1,capital cup
"Voorendt, Guido",1,8,4,5,242,-1,capital cup
"Voorendt, Guido",1,9,3,4,168,-1,capital cup
"Voorendt, Guido",1,10,4,5,183,-1,capital cup
"Voorendt, Guido",1,11,4,4,177,0,capital cup
"Voorendt, Guido",1,12,4,4,193,0,capital cup
"Voorendt, Guido",1,13,4,4,129,0,capital cup
"Voorendt, Guido",1,14,3,3,104,0,capital cup
"Voorendt, Guido",1,15,4,4,209,0,capital cup
"Voorendt, Guido",1,16,2,3,77,-1,capital cup
"Voorendt, Guido",1,17,3,4,188,-1,capital cup
"Voorendt, Guido",1,18,4,5,240,-1,capital cup
"Christopher, POU",1,1,5,4,173,1,capital cup
"Christopher, POU",1,2,4,4,211,0,capital cup
"Christopher, POU",1,3,3,3,114,0,capital cup
"Christopher, POU",1,4,4,4,185,0,capital cup
"Christopher, POU",1,5,4,4,159,0,capital cup
"Christopher, POU",1,6,4,5,284,-1,capital cup
"Christopher, POU",1,7,3,3,146,0,capital cup
"Christopher, POU",1,8,4,5,242,-1,capital cup
"Christopher, POU",1,9,3,4,168,-1,capital cup
"Christopher, POU",1,10,5,5,183,0,capital cup
"Christopher, POU",1,11,3,4,177,-1,capital cup
"Christopher, POU",1,12,5,4,193,1,capital cup
"Christopher, POU",1,13,3,4,129,-1,capital cup
"Christopher, POU",1,14,2,3,104,-1,capital cup
"Christopher, POU",1,15,4,4,209,0,capital cup
"Christopher, POU",1,16,3,3,77,0,capital cup
"Christopher, POU",1,17,4,4,188,0,capital cup
"Christopher, POU",1,18,4,5,240,-1,capital cup
"Panero, Marco",1,1,5,4,173,1,capital cup
"Panero, Marco",1,2,4,4,211,0,capital cup
"Panero, Marco",1,3,4,3,114,1,capital cup
"Panero, Marco",1,4,4,4,185,0,capital cup
"Panero, Marco",1,5,3,4,159,-1,capital cup
"Panero, Marco",1,6,5,5,284,0,capital cup
"Panero, Marco",1,7,3,3,146,0,capital cup
"Panero, Marco",1,8,4,5,242,-1,capital cup
"Panero, Marco",1,9,3,4,168,-1,capital cup
"Panero, Marco",1,10,4,5,183,-1,capital cup
"Panero, Marco",1,11,4,4,177,0,capital cup
"Panero, Marco",1,12,3,4,193,-1,capital cup
"Panero, Marco",1,13,4,4,129,0,capital cup
"Panero, Marco",1,14,3,3,104,0,capital cup
"Panero, Marco",1,15,4,4,209,0,capital cup
"Panero, Marco",1,16,2,3,77,-1,capital cup
"Panero, Marco",1,17,4,4,188,0,capital cup
"Panero, Marco",1,18,4,5,240,-1,capital cup
"Clarke, Benjamin",1,1,6,4,173,2,capital cup
"Clarke, Benjamin",1,2,3,4,211,-1,capital cup
"Clarke, Benjamin",1,3,6,3,114,3,capital cup
"Clarke, Benjamin",1,4,4,4,185,0,capital cup
"Clarke, Benjamin",1,5,4,4,159,0,capital cup
"Clarke, Benjamin",1,6,5,5,284,0,capital cup
"Clarke, Benjamin",1,7,3,3,146,0,capital cup
"Clarke, Benjamin",1,8,3,5,242,-2,capital cup
"Clarke, Benjamin",1,9,3,4,168,-1,capital cup
"Clarke, Benjamin",1,10,3,5,183,-2,capital cup
"Clarke, Benjamin",1,11,4,4,177,0,capital cup
"Clarke, Benjamin",1,12,4,4,193,0,capital cup
"Clarke, Benjamin",1,13,3,4,129,-1,capital cup
"Clarke, Benjamin",1,14,3,3,104,0,capital cup
"Clarke, Benjamin",1,15,4,4,209,0,capital cup
"Clarke, Benjamin",1,16,2,3,77,-1,capital cup
"Clarke, Benjamin",1,17,3,4,188,-1,capital cup
"Clarke, Benjamin",1,18,5,5,240,0,capital cup
"van de Kamp, Tristan",1,1,3,4,173,-1,capital cup
"van de Kamp, Tristan",1,2,4,4,211,0,capital cup
"van de Kamp, Tristan",1,3,3,3,114,0,capital cup
"van de Kamp, Tristan",1,4,4,4,185,0,capital cup
"van de Kamp, Tristan",1,5,3,4,159,-1,capital cup
"van de Kamp, Tristan",1,6,4,5,284,-1,capital cup
"van de Kamp, Tristan",1,7,4,3,146,1,capital cup
"van de Kamp, Tristan",1,8,5,5,242,0,capital cup
"van de Kamp, Tristan",1,9,4,4,168,0,capital cup
"van de Kamp, Tristan",1,10,4,5,183,-1,capital cup
"van de Kamp, Tristan",1,11,4,4,177,0,capital cup
"van de Kamp, Tristan",1,12,4,4,193,0,capital cup
"van de Kamp, Tristan",1,13,4,4,129,0,capital cup
"van de Kamp, Tristan",1,14,2,3,104,-1,capital cup
"van de Kamp, Tristan",1,15,3,4,209,-1,capital cup
"van de Kamp, Tristan",1,16,3,3,77,0,capital cup
"van de Kamp, Tristan",1,17,4,4,188,0,capital cup
"van de Kamp, Tristan",1,18,5,5,240,0,capital cup
"Pelliccioni, Sebastian",1,1,4,4,173,0,capital cup
"Pelliccioni, Sebastian",1,2,5,4,211,1,capital cup
"Pelliccioni, Sebastian",1,3,2,3,114,-1,capital cup
"Pelliccioni, Sebastian",1,4,4,4,185,0,capital cup
"Pelliccioni, Sebastian",1,5,3,4,159,-1,capital cup
"Pelliccioni, Sebastian",1,6,4,5,284,-1,capital cup
"Pelliccioni, Sebastian",1,7,4,3,146,1,capital cup
"Pelliccioni, Sebastian",1,8,5,5,242,0,capital cup
"Pelliccioni, Sebastian",1,9,2,4,168,-2,capital cup
"Pelliccioni, Sebastian",1,10,5,5,183,0,capital cup
"Pelliccioni, Sebastian",1,11,5,4,177,1,capital cup
"Pelliccioni, Sebastian",1,12,5,4,193,1,capital cup
"Pelliccioni, Sebastian",1,13,4,4,129,0,capital cup
"Pelliccioni, Sebastian",1,14,3,3,104,0,capital cup
"Pelliccioni, Sebastian",1,15,4,4,209,0,capital cup
"Pelliccioni, Sebastian",1,16,4,3,77,1,capital cup
"Pelliccioni, Sebastian",1,17,4,4,188,0,capital cup
"Pelliccioni, Sebastian",1,18,5,5,240,0,capital cup
"Loustau, Lucas",1,1,4,4,173,0,capital cup
"Loustau, Lucas",1,2,4,4,211,0,capital cup
"Loustau, Lucas",1,3,3,3,114,0,capital cup
"Loustau, Lucas",1,4,4,4,185,0,capital cup
"Loustau, Lucas",1,5,3,4,159,-1,capital cup
"Loustau, Lucas",1,6,5,5,284,0,capital cup
"Loustau, Lucas",1,7,5,3,146,2,capital cup
"Loustau, Lucas",1,8,4,5,242,-1,capital cup
"Loustau, Lucas",1,9,3,4,168,-1,capital cup
"Loustau, Lucas",1,10,5,5,183,0,capital cup
"Loustau, Lucas",1,11,3,4,177,-1,capital cup
"Loustau, Lucas",1,12,4,4,193,0,capital cup
"Loustau, Lucas",1,13,3,4,129,-1,capital cup
"Loustau, Lucas",1,14,2,3,104,-1,capital cup
"Loustau, Lucas",1,15,4,4,209,0,capital cup
"Loustau, Lucas",1,16,3,3,77,0,capital cup
"Loustau, Lucas",1,17,4,4,188,0,capital cup
"Loustau, Lucas",1,18,5,5,240,0,capital cup
"Cullum, Jamie",1,1,4,4,173,0,capital cup
"Cullum, Jamie",1,2,4,4,211,0,capital cup
"Cullum, Jamie",1,3,2,3,114,-1,capital cup
"Cullum, Jamie",1,4,4,4,185,0,capital cup
"Cullum, Jamie",1,5,4,4,159,0,capital cup
"Cullum, Jamie",1,6,5,5,284,0,capital cup
"Cullum, Jamie",1,7,4,3,146,1,capital cup
"Cullum, Jamie",1,8,4,5,242,-1,capital cup
"Cullum, Jamie",1,9,3,4,168,-1,capital cup
"Cullum, Jamie",1,10,4,5,183,-1,capital cup
"Cullum, Jamie",1,12,4,4,193,0,capital cup
"Cullum, Jamie",1,13,2,4,129,-2,capital cup
"Cullum, Jamie",1,14,2,3,104,-1,capital cup
"Cullum, Jamie",1,15,4,4,209,0,capital cup
"Cullum, Jamie",1,16,3,3,77,0,capital cup
"Cullum, Jamie",1,17,3,4,188,-1,capital cup
"Cullum, Jamie",1,18,4,5,240,-1,capital cup
"Yann, BERTIN",1,1,4,4,173,0,capital cup
"Yann, BERTIN",1,2,5,4,211,1,capital cup
"Yann, BERTIN",1,3,3,3,114,0,capital cup
"Yann, BERTIN",1,4,4,4,185,0,capital cup
"Yann, BERTIN",1,5,3,4,159,-1,capital cup
"Yann, BERTIN",1,6,4,5,284,-1,capital cup
"Yann, BERTIN",1,7,4,3,146,1,capital cup
"Yann, BERTIN",1,8,5,5,242,0,capital cup
"Yann, BERTIN",1,9,3,4,168,-1,capital cup
"Yann, BERTIN",1,10,4,5,183,-1,capital cup
"Yann, BERTIN",1,11,4,4,177,0,capital cup
"Yann, BERTIN",1,12,4,4,193,0,capital cup
"Yann, BERTIN",1,13,3,4,129,-1,capital cup
"Yann, BERTIN",1,14,3,3,104,0,capital cup
"Yann, BERTIN",1,15,4,4,209,0,capital cup
"Yann, BERTIN",1,16,2,3,77,-1,capital cup
"Yann, BERTIN",1,17,3,4,188,-1,capital cup
"Yann, BERTIN",1,18,5,5,240,0,capital cup
"Baas, Jan Willem",1,1,5,4,173,1,capital cup
"Baas, Jan Willem",1,2,4,4,211,0,capital cup
"Baas, Jan Willem",1,3,2,3,114,-1,capital cup
"Baas, Jan Willem",1,4,4,4,185,0,capital cup
"Baas, Jan Willem",1,5,4,4,159,0,capital cup
"Baas, Jan Willem",1,6,5,5,284,0,capital cup
"Baas, Jan Willem",1,7,3,3,146,0,capital cup
"Baas, Jan Willem",1,8,4,5,242,-1,capital cup
"Baas, Jan Willem",1,9,4,4,168,0,capital cup
"Baas, Jan Willem",1,10,3,5,183,-2,capital cup
"Baas, Jan Willem",1,11,4,4,177,0,capital cup
"Baas, Jan Willem",1,12,4,4,193,0,capital cup
"Baas, Jan Willem",1,13,3,4,129,-1,capital cup
"Baas, Jan Willem",1,14,2,3,104,-1,capital cup
"Baas, Jan Willem",1,15,4,4,209,0,capital cup
"Baas, Jan Willem",1,16,3,3,77,0,capital cup
"Baas, Jan Willem",1,17,3,4,188,-1,capital cup
"Baas, Jan Willem",1,18,5,5,240,0,capital cup
"Green, Collin",1,1,5,4,173,1,capital cup
"Green, Collin",1,2,4,4,211,0,capital cup
"Green, Collin",1,3,3,3,114,0,capital cup
"Green, Collin",1,4,4,4,185,0,capital cup
"Green, Collin",1,5,4,4,159,0,capital cup
"Green, Collin",1,6,3,5,284,-2,capital cup
"Green, Collin",1,7,4,3,146,1,capital cup
"Green, Collin",1,8,4,5,242,-1,capital cup
"Green, Collin",1,9,3,4,168,-1,capital cup
"Green, Collin",1,10,4,5,183,-1,capital cup
"Green, Collin",1,11,4,4,177,0,capital cup
"Green, Collin",1,12,5,4,193,1,capital cup
"Green, Collin",1,13,3,4,129,-1,capital cup
"Green, Collin",1,14,2,3,104,-1,capital cup
"Green, Collin",1,15,5,4,209,1,capital cup
"Green, Collin",1,16,5,3,77,2,capital cup
"Green, Collin",1,17,3,4,188,-1,capital cup
"Green, Collin",1,18,5,5,240,0,capital cup
"Simoes, Frédéric",1,1,5,4,173,1,capital cup
"Simoes, Frédéric",1,2,5,4,211,1,capital cup
"Simoes, Frédéric",1,3,4,3,114,1,capital cup
"Simoes, Frédéric",1,4,4,4,185,0,capital cup
"Simoes, Frédéric",1,5,4,4,159,0,capital cup
"Simoes, Frédéric",1,6,5,5,284,0,capital cup
"Simoes, Frédéric",1,7,5,3,146,2,capital cup
"Simoes, Frédéric",1,8,4,5,242,-1,capital cup
"Simoes, Frédéric",1,9,3,4,168,-1,capital cup
"Simoes, Frédéric",1,10,5,5,183,0,capital cup
"Simoes, Frédéric",1,11,4,4,177,0,capital cup
"Simoes, Frédéric",1,12,4,4,193,0,capital cup
"Simoes, Frédéric",1,13,4,4,129,0,capital cup
"Simoes, Frédéric",1,14,2,3,104,-1,capital cup
"Simoes, Frédéric",1,15,4,4,209,0,capital cup
"Simoes, Frédéric",1,16,3,3,77,0,capital cup
"Simoes, Frédéric",1,17,3,4,188,-1,capital cup
"Simoes, Frédéric",1,18,6,5,240,1,capital cup
"Romain, LASALLE",1,1,4,4,173,0,capital cup
"Romain, LASALLE",1,2,5,4,211,1,capital cup
"Romain, LASALLE",1,3,2,3,114,-1,capital cup
"Romain, LASALLE",1,4,4,4,185,0,capital cup
"Romain, LASALLE",1,5,4,4,159,0,capital cup
"Romain, LASALLE",1,6,6,5,284,1,capital cup
"Romain, LASALLE",1,7,5,3,146,2,capital cup
"Romain, LASALLE",1,8,4,5,242,-1,capital cup
"Romain, LASALLE",1,9,4,4,168,0,capital cup
"Romain, LASALLE",1,10,4,5,183,-1,capital cup
"Romain, LASALLE",1,11,4,4,177,0,capital cup
"Romain, LASALLE",1,12,4,4,193,0,capital cup
"Romain, LASALLE",1,13,3,4,129,-1,capital cup
"Romain, LASALLE",1,14,3,3,104,0,capital cup
"Romain, LASALLE",1,15,4,4,209,0,capital cup
"Romain, LASALLE",1,16,2,3,77,-1,capital cup
"Romain, LASALLE",1,17,3,4,188,-1,capital cup
"Romain, LASALLE",1,18,6,5,240,1,capital cup
"Bortolin, Gianluca",1,1,4,4,173,0,capital cup
"Bortolin, Gianluca",1,2,4,4,211,0,capital cup
"Bortolin, Gianluca",1,3,3,3,114,0,capital cup
"Bortolin, Gianluca",1,4,4,4,185,0,capital cup
"Bortolin, Gianluca",1,5,3,4,159,-1,capital cup
"Bortolin, Gianluca",1,6,4,5,284,-1,capital cup
"Bortolin, Gianluca",1,7,4,3,146,1,capital cup
"Bortolin, Gianluca",1,8,4,5,242,-1,capital cup
"Bortolin, Gianluca",1,9,3,4,168,-1,capital cup
"Bortolin, Gianluca",1,10,5,5,183,0,capital cup
"Bortolin, Gianluca",1,11,4,4,177,0,capital cup
"Bortolin, Gianluca",1,12,4,4,193,0,capital cup
"Bortolin, Gianluca",1,13,3,4,129,-1,capital cup
"Bortolin, Gianluca",1,14,2,3,104,-1,capital cup
"Bortolin, Gianluca",1,15,5,4,209,1,capital cup
"Bortolin, Gianluca",1,16,3,3,77,0,capital cup
"Bortolin, Gianluca",1,17,3,4,188,-1,capital cup
"Bortolin, Gianluca",1,18,5,5,240,0,capital cup
"Gubani, Juraj",1,1,4,4,173,0,capital cup
"Gubani, Juraj",1,2,4,4,211,0,capital cup
"Gubani, Juraj",1,3,2,3,114,-1,capital cup
"Gubani, Juraj",1,4,3,4,185,-1,capital cup
"Gubani, Juraj",1,5,3,4,159,-1,capital cup
"Gubani, Juraj",1,6,4,5,284,-1,capital cup
"Gubani, Juraj",1,7,3,3,146,0,capital cup
"Gubani, Juraj",1,8,4,5,242,-1,capital cup
"Gubani, Juraj",1,9,3,4,168,-1,capital cup
"Gubani, Juraj",1,10,5,5,183,0,capital cup
"Gubani, Juraj",1,11,6,4,177,2,capital cup
"Gubani, Juraj",1,12,5,4,193,1,capital cup
"Gubani, Juraj",1,13,3,4,129,-1,capital cup
