player,round,hole,strokes,par,score,time
"Aron, Kyle",1,16,4,4,0,12:45:00 PM
"Aron, Kyle",1,17,4,4,0,1:00:00 PM
"Aron, Kyle",1,18,3,3,0,1:15:00 PM
"Perri, James",1,1,9,4,5,10:30:00 AM
"Perri, James",1,2,4,4,0,10:45:00 AM
"Perri, James",1,3,4,4,0,11:00:00 AM
"Perri, James",1,4,6,5,1,11:15:00 AM
"Perri, James",1,5,4,3,1,11:30:00 AM
"Perri, James",1,6,6,5,1,11:45:00 AM
"Perri, James",1,7,5,4,1,12:00:00 PM
"Perri, James",1,8,4,3,1,12:15:00 PM
"Perri, James",1,9,6,4,2,12:30:00 PM
"Perri, James",1,10,5,4,1,12:45:00 PM
"Perri, James",1,11,4,5,-1,1:00:00 PM
"Perri, James",1,12,3,3,0,1:15:00 PM
"Perri, James",1,13,4,4,0,9:00:00 AM
"Perri, James",1,14,6,5,1,9:15:00 AM
"Perri, James",1,15,5,4,1,9:30:00 AM
"Perri, James",1,16,5,4,1,9:45:00 AM
"Perri, James",1,17,5,4,1,10:00:00 AM
"Perri, James",1,18,3,3,0,10:15:00 AM
"Pugh, Chandler",1,1,6,4,2,11:00:00 AM
"Pugh, Chandler",1,2,4,4,0,11:15:00 AM
"Pugh, Chandler",1,3,3,4,-1,11:30:00 AM
"Pugh, Chandler",1,4,6,5,1,11:45:00 AM
"Pugh, Chandler",1,5,5,3,2,12:00:00 PM
"Pugh, Chandler",1,6,6,5,1,12:15:00 PM
"Pugh, Chandler",1,7,4,4,0,12:30:00 PM
"Pugh, Chandler",1,8,6,3,3,12:45:00 PM
"Pugh, Chandler",1,9,6,4,2,1:00:00 PM
"Pugh, Chandler",1,10,5,4,1,1:15:00 PM
"Pugh, Chandler",1,11,6,5,1,9:00:00 AM
"Pugh, Chandler",1,12,4,3,1,9:15:00 AM
"Pugh, Chandler",1,13,4,4,0,9:30:00 AM
"Pugh, Chandler",1,14,5,5,0,9:45:00 AM
"Pugh, Chandler",1,15,5,4,1,10:00:00 AM
"Pugh, Chandler",1,16,5,4,1,10:15:00 AM
"Pugh, Chandler",1,17,4,4,0,10:30:00 AM
"Pugh, Chandler",1,18,3,3,0,10:45:00 AM
"Joya Gonzalez, Carlos Manuel",1,1,6,4,2,10:10:00 AM
"Joya Gonzalez, Carlos Manuel",1,2,4,4,0,10:25:00 AM
"Joya Gonzalez, Carlos Manuel",1,3,3,4,-1,10:40:00 AM
"Joya Gonzalez, Carlos Manuel",1,4,7,5,2,10:55:00 AM
"Joya Gonzalez, Carlos Manuel",1,5,3,3,0,11:10:00 AM
"Joya Gonzalez, Carlos Manuel",1,6,6,5,1,11:25:00 AM
"Joya Gonzalez, Carlos Manuel",1,7,5,4,1,11:40:00 AM
"Joya Gonzalez, Carlos Manuel",1,8,4,3,1,11:55:00 AM
"Joya Gonzalez, Carlos Manuel",1,9,6,4,2,12:10:00 PM
"Joya Gonzalez, Carlos Manuel",1,10,4,4,0,12:25:00 PM
"Joya Gonzalez, Carlos Manuel",1,11,4,5,-1,12:40:00 PM
"Joya Gonzalez, Carlos Manuel",1,12,5,3,2,12:55:00 PM
"Joya Gonzalez, Carlos Manuel",1,13,4,4,0,1:10:00 PM
"Joya Gonzalez, Carlos Manuel",1,14,5,5,0,1:25:00 PM
"Joya Gonzalez, Carlos Manuel",1,15,4,4,0,9:10:00 AM
"Joya Gonzalez, Carlos Manuel",1,16,5,4,1,9:25:00 AM
"Joya Gonzalez, Carlos Manuel",1,17,6,4,2,9:40:00 AM
"Joya Gonzalez, Carlos Manuel",1,18,3,3,0,9:55:00 AM
"Clarke, Benjamin",2,1,4,4,0,8:10:00 AM
"Clarke, Benjamin",2,2,3,4,-1,8:25:00 AM
"Clarke, Benjamin",2,3,2,4,-2,8:40:00 AM
"Clarke, Benjamin",2,4,6,5,1,8:55:00 AM
"Clarke, Benjamin",2,5,3,3,0,9:10:00 AM
"Clarke, Benjamin",2,6,5,5,0,9:25:00 AM
"Clarke, Benjamin",2,7,4,4,0,9:40:00 AM
"Clarke, Benjamin",2,8,4,3,1,9:55:00 AM
"Clarke, Benjamin",2,9,4,4,0,10:10:00 AM
"Clarke, Benjamin",2,10,4,4,0,10:25:00 AM
"Clarke, Benjamin",2,11,3,5,-2,10:40:00 AM
"Clarke, Benjamin",2,12,4,3,1,10:55:00 AM
"Clarke, Benjamin",2,13,3,4,-1,11:10:00 AM
"Clarke, Benjamin",2,14,4,5,-1,11:25:00 AM
"Clarke, Benjamin",2,15,4,4,0,11:40:00 AM
"Clarke, Benjamin",2,16,3,4,-1,11:55:00 AM
"Clarke, Benjamin",2,17,3,4,-1,12:10:00 PM
"Clarke, Benjamin",2,18,3,3,0,12:25:00 PM
"Garcia, Nicolas",2,1,4,4,0,8:00:00 AM
"Garcia, Nicolas",2,2,4,4,0,8:15:00 AM
"Garcia, Nicolas",2,3,2,4,-2,8:30:00 AM
"Garcia, Nicolas",2,4,6,5,1,8:45:00 AM
"Garcia, Nicolas",2,5,3,3,0,9:00:00 AM
"Garcia, Nicolas",2,6,6,5,1,9:15:00 AM
"Garcia, Nicolas",2,7,4,4,0,9:30:00 AM
"Garcia, Nicolas",2,8,3,3,0,9:45:00 AM
"Garcia, Nicolas",2,9,4,4,0,10:00:00 AM
"Garcia, Nicolas",2,10,4,4,0,10:15:00 AM
"Garcia, Nicolas",2,11,4,5,-1,10:30:00 AM
"Garcia, Nicolas",2,12,3,3,0,10:45:00 AM
"Garcia, Nicolas",2,13,4,4,0,11:00:00 AM
"Garcia, Nicolas",2,14,4,5,-1,11:15:00 AM
"Garcia, Nicolas",2,15,5,4,1,11:30:00 AM
"Garcia, Nicolas",2,16,4,4,0,11:45:00 AM
"Garcia, Nicolas",2,17,4,4,0,12:00:00 PM
"Garcia, Nicolas",2,18,2,3,-1,12:15:00 PM
"Nash, Julian",2,1,4,4,0,11:15:00 AM
"Nash, Julian",2,2,4,4,0,11:30:00 AM
"Nash, Julian",2,3,2,4,-2,11:45:00 AM
"Nash, Julian",2,4,5,5,0,12:00:00 PM
"Nash, Julian",2,5,3,3,0,12:15:00 PM
"Nash, Julian",2,6,4,5,-1,8:00:00 AM
"Nash, Julian",2,7,4,4,0,8:15:00 AM
"Nash, Julian",2,8,4,3,1,8:30:00 AM
"Nash, Julian",2,9,5,4,1,8:45:00 AM
"Nash, Julian",2,10,4,4,0,9:00:00 AM
"Nash, Julian",2,11,4,5,-1,9:15:00 AM
"Nash, Julian",2,12,3,3,0,9:30:00 AM
"Nash, Julian",2,13,4,4,0,9:45:00 AM
"Nash, Julian",2,14,3,5,-2,10:00:00 AM
"Nash, Julian",2,15,4,4,0,10:15:00 AM
"Nash, Julian",2,16,4,4,0,10:30:00 AM
"Nash, Julian",2,17,4,4,0,10:45:00 AM
"Nash, Julian",2,18,3,3,0,11:00:00 AM
"Antonio, Balestra",2,1,5,4,1,8:00:00 AM
"Antonio, Balestra",2,2,4,4,0,8:15:00 AM
"Antonio, Balestra",2,3,3,4,-1,8:30:00 AM
"Antonio, Balestra",2,4,5,5,0,8:45:00 AM
"Antonio, Balestra",2,5,3,3,0,9:00:00 AM
"Antonio, Balestra",2,6,4,5,-1,9:15:00 AM
"Antonio, Balestra",2,7,4,4,0,9:30:00 AM
"Antonio, Balestra",2,8,4,3,1,9:45:00 AM
"Antonio, Balestra",2,9,5,4,1,10:00:00 AM
"Antonio, Balestra",2,10,5,4,1,10:15:00 AM
"Antonio, Balestra",2,11,5,5,0,10:30:00 AM
"Antonio, Balestra",2,12,3,3,0,10:45:00 AM
"Antonio, Balestra",2,13,4,4,0,11:00:00 AM
"Antonio, Balestra",2,14,4,5,-1,11:15:00 AM
"Antonio, Balestra",2,15,5,4,1,11:30:00 AM
"Antonio, Balestra",2,16,4,4,0,11:45:00 AM
"Antonio, Balestra",2,17,3,4,-1,12:00:00 PM
"Antonio, Balestra",2,18,3,3,0,12:15:00 PM
"Godfrey, Jordan",2,1,5,4,1,8:10:00 AM
"Godfrey, Jordan",2,2,4,4,0,8:25:00 AM
"Godfrey, Jordan",2,3,4,4,0,8:40:00 AM
"Godfrey, Jordan",2,4,6,5,1,8:55:00 AM
"Godfrey, Jordan",2,5,2,3,-1,9:10:00 AM
"Godfrey, Jordan",2,6,5,5,0,9:25:00 AM
"Godfrey, Jordan",2,7,3,4,-1,9:40:00 AM
"Godfrey, Jordan",2,8,4,3,1,9:55:00 AM
"Godfrey, Jordan",2,9,5,4,1,10:10:00 AM
"Godfrey, Jordan",2,10,5,4,1,10:25:00 AM
"Godfrey, Jordan",2,11,5,5,0,10:40:00 AM
"Godfrey, Jordan",2,12,4,3,1,10:55:00 AM
"Godfrey, Jordan",2,13,2,4,-2,11:10:00 AM
"Godfrey, Jordan",2,14,3,5,-2,11:25:00 AM
"Godfrey, Jordan",2,15,4,4,0,11:40:00 AM
"Godfrey, Jordan",2,16,4,4,0,11:55:00 AM
"Godfrey, Jordan",2,17,3,4,-1,12:10:00 PM
"Godfrey, Jordan",2,18,3,3,0,12:25:00 PM
"Shuey, Nathan",2,1,5,4,1,12:25:00 PM
"Shuey, Nathan",2,2,4,4,0,8:10:00 AM
"Shuey, Nathan",2,3,3,4,-1,8:25:00 AM
"Shuey, Nathan",2,4,6,5,1,8:40:00 AM
"Shuey, Nathan",2,5,3,3,0,8:55:00 AM
"Shuey, Nathan",2,6,5,5,0,9:10:00 AM
"Shuey, Nathan",2,7,4,4,0,9:25:00 AM
"Shuey, Nathan",2,8,2,3,-1,9:40:00 AM
"Shuey, Nathan",2,9,5,4,1,9:55:00 AM
"Shuey, Nathan",2,10,4,4,0,10:10:00 AM
"Shuey, Nathan",2,11,4,5,-1,10:25:00 AM
"Shuey, Nathan",2,12,3,3,0,10:40:00 AM
"Shuey, Nathan",2,13,4,4,0,10:55:00 AM
"Shuey, Nathan",2,14,4,5,-1,11:10:00 AM
"Shuey, Nathan",2,15,4,4,0,11:25:00 AM
"Shuey, Nathan",2,16,4,4,0,11:40:00 AM
"Shuey, Nathan",2,17,3,4,-1,11:55:00 AM
"Shuey, Nathan",2,18,3,3,0,12:10:00 PM
"Chavez, Cesar",2,1,4,4,0,8:10:00 AM
"Chavez, Cesar",2,2,4,4,0,8:25:00 AM
"Chavez, Cesar",2,3,4,4,0,8:40:00 AM
"Chavez, Cesar",2,4,6,5,1,8:55:00 AM
"Chavez, Cesar",2,5,3,3,0,9:10:00 AM
"Chavez, Cesar",2,6,5,5,0,9:25:00 AM
"Chavez, Cesar",2,7,3,4,-1,9:40:00 AM
"Chavez, Cesar",2,8,4,3,1,9:55:00 AM
"Chavez, Cesar",2,9,5,4,1,10:10:00 AM
"Chavez, Cesar",2,10,5,4,1,10:25:00 AM
"Chavez, Cesar",2,11,4,5,-1,10:40:00 AM
"Chavez, Cesar",2,12,3,3,0,10:55:00 AM
"Chavez, Cesar",2,13,4,4,0,11:10:00 AM
"Chavez, Cesar",2,14,4,5,-1,11:25:00 AM
"Chavez, Cesar",2,15,4,4,0,11:40:00 AM
"Chavez, Cesar",2,16,4,4,0,11:55:00 AM
"Chavez, Cesar",2,17,4,4,0,12:10:00 PM
"Chavez, Cesar",2,18,3,3,0,12:25:00 PM
"Morgan, Kareem",2,1,5,4,1,12:15:00 PM
"Morgan, Kareem",2,2,3,4,-1,8:00:00 AM
"Morgan, Kareem",2,3,3,4,-1,8:15:00 AM
"Morgan, Kareem",2,4,6,5,1,8:30:00 AM
"Morgan, Kareem",2,5,3,3,0,8:45:00 AM
"Morgan, Kareem",2,6,6,5,1,9:00:00 AM
"Morgan, Kareem",2,7,5,4,1,9:15:00 AM
"Morgan, Kareem",2,8,4,3,1,9:30:00 AM
"Morgan, Kareem",2,9,5,4,1,9:45:00 AM
"Morgan, Kareem",2,10,2,4,-2,10:00:00 AM
"Morgan, Kareem",2,11,4,5,-1,10:15:00 AM
"Morgan, Kareem",2,12,3,3,0,10:30:00 AM
"Morgan, Kareem",2,13,4,4,0,10:45:00 AM
"Morgan, Kareem",2,14,5,5,0,11:00:00 AM
"Morgan, Kareem",2,15,4,4,0,11:15:00 AM
"Morgan, Kareem",2,16,3,4,-1,11:30:00 AM
"Morgan, Kareem",2,17,4,4,0,11:45:00 AM
"Morgan, Kareem",2,18,3,3,0,12:00:00 PM
"Mancino, David",2,1,6,4,2,8:00:00 AM
"Mancino, David",2,2,4,4,0,8:15:00 AM
"Mancino, David",2,3,2,4,-2,8:30:00 AM
"Mancino, David",2,4,6,5,1,8:45:00 AM
"Mancino, David",2,5,3,3,0,9:00:00 AM
"Mancino, David",2,6,6,5,1,9:15:00 AM
"Mancino, David",2,7,4,4,0,9:30:00 AM
"Mancino, David",2,8,4,3,1,9:45:00 AM
"Mancino, David",2,9,6,4,2,10:00:00 AM
"Mancino, David",2,10,4,4,0,10:15:00 AM
"Mancino, David",2,11,5,5,0,10:30:00 AM
"Mancino, David",2,12,3,3,0,10:45:00 AM
"Mancino, David",2,13,4,4,0,11:00:00 AM
"Mancino, David",2,14,5,5,0,11:15:00 AM
"Mancino, David",2,15,4,4,0,11:30:00 AM
"Mancino, David",2,16,4,4,0,11:45:00 AM
"Mancino, David",2,17,4,4,0,12:00:00 PM
"Mancino, David",2,18,2,3,-1,12:15:00 PM
"Khatib, Sharif",2,1,5,4,1,11:55:00 AM
"Khatib, Sharif",2,2,4,4,0,12:10:00 PM
"Khatib, Sharif",2,3,5,4,1,12:25:00 PM
"Khatib, Sharif",2,4,7,5,2,8:10:00 AM
"Khatib, Sharif",2,5,4,3,1,8:25:00 AM
"Khatib, Sharif",2,6,4,5,-1,8:40:00 AM
"Khatib, Sharif",2,7,4,4,0,8:55:00 AM
"Khatib, Sharif",2,8,4,3,1,9:10:00 AM
"Khatib, Sharif",2,9,4,4,0,9:25:00 AM
"Khatib, Sharif",2,10,3,4,-1,9:40:00 AM
"Khatib, Sharif",2,11,4,5,-1,9:55:00 AM
"Khatib, Sharif",2,12,3,3,0,10:10:00 AM
"Khatib, Sharif",2,13,5,4,1,10:25:00 AM
"Khatib, Sharif",2,14,4,5,-1,10:40:00 AM
"Khatib, Sharif",2,15,3,4,-1,10:55:00 AM
"Khatib, Sharif",2,16,3,4,-1,11:10:00 AM
"Khatib, Sharif",2,17,3,4,-1,11:25:00 AM
"Khatib, Sharif",2,18,3,3,0,11:40:00 AM
"Cohmanschi, Robert",2,1,6,4,2,8:10:00 AM
"Cohmanschi, Robert",2,2,4,4,0,8:25:00 AM
"Cohmanschi, Robert",2,3,2,4,-2,8:40:00 AM
"Cohmanschi, Robert",2,4,6,5,1,8:55:00 AM
"Cohmanschi, Robert",2,5,2,3,-1,9:10:00 AM
"Cohmanschi, Robert",2,6,4,5,-1,9:25:00 AM
"Cohmanschi, Robert",2,7,4,4,0,9:40:00 AM
"Cohmanschi, Robert",2,8,4,3,1,9:55:00 AM
"Cohmanschi, Robert",2,9,5,4,1,10:10:00 AM
"Cohmanschi, Robert",2,10,4,4,0,10:25:00 AM
"Cohmanschi, Robert",2,11,4,5,-1,10:40:00 AM
"Cohmanschi, Robert",2,12,3,3,0,10:55:00 AM
"Cohmanschi, Robert",2,13,4,4,0,11:10:00 AM
"Cohmanschi, Robert",2,14,4,5,-1,11:25:00 AM
"Cohmanschi, Robert",2,15,4,4,0,11:40:00 AM
"Cohmanschi, Robert",2,16,6,4,2,11:55:00 AM
"Cohmanschi, Robert",2,17,4,4,0,12:10:00 PM
"Cohmanschi, Robert",2,18,2,3,-1,12:25:00 PM
"Laudani, Nicolas",2,1,5,4,1,12:10:00 PM
"Laudani, Nicolas",2,2,5,4,1,12:25:00 PM
"Laudani, Nicolas",2,3,2,4,-2,8:10:00 AM
"Laudani, Nicolas",2,4,5,5,0,8:25:00 AM
"Laudani, Nicolas",2,5,4,3,1,8:40:00 AM
"Laudani, Nicolas",2,6,5,5,0,8:55:00 AM
"Laudani, Nicolas",2,7,5,4,1,9:10:00 AM
"Laudani, Nicolas",2,8,3,3,0,9:25:00 AM
"Laudani, Nicolas",2,9,5,4,1,9:40:00 AM
"Laudani, Nicolas",2,10,5,4,1,9:55:00 AM
"Laudani, Nicolas",2,11,5,5,0,10:10:00 AM
"Laudani, Nicolas",2,12,4,3,1,10:25:00 AM
"Laudani, Nicolas",2,13,3,4,-1,10:40:00 AM
"Laudani, Nicolas",2,14,4,5,-1,10:55:00 AM
"Laudani, Nicolas",2,15,3,4,-1,11:10:00 AM
"Laudani, Nicolas",2,16,4,4,0,11:25:00 AM
"Laudani, Nicolas",2,17,3,4,-1,11:40:00 AM
"Laudani, Nicolas",2,18,3,3,0,11:55:00 AM
"Reyes, Angel",2,1,5,4,1,12:10:00 PM
"Reyes, Angel",2,2,4,4,0,12:25:00 PM
"Reyes, Angel",2,3,2,4,-2,8:10:00 AM
"Reyes, Angel",2,4,6,5,1,8:25:00 AM
"Reyes, Angel",2,5,3,3,0,8:40:00 AM
"Reyes, Angel",2,6,4,5,-1,8:55:00 AM
"Reyes, Angel",2,7,4,4,0,9:10:00 AM
"Reyes, Angel",2,8,3,3,0,9:25:00 AM
"Reyes, Angel",2,9,6,4,2,9:40:00 AM
"Reyes, Angel",2,10,4,4,0,9:55:00 AM
"Reyes, Angel",2,11,5,5,0,10:10:00 AM
"Reyes, Angel",2,12,3,3,0,10:25:00 AM
"Reyes, Angel",2,13,4,4,0,10:40:00 AM
"Reyes, Angel",2,14,5,5,0,10:55:00 AM
"Reyes, Angel",2,15,4,4,0,11:10:00 AM
"Reyes, Angel",2,16,4,4,0,11:25:00 AM
"Reyes, Angel",2,17,4,4,0,11:40:00 AM
"Reyes, Angel",2,18,3,3,0,11:55:00 AM
"Arai, Susumu",2,1,5,4,1,11:45:00 AM
"Arai, Susumu",2,2,4,4,0,12:00:00 PM
"Arai, Susumu",2,3,3,4,-1,12:15:00 PM
"Arai, Susumu",2,4,5,5,0,8:00:00 AM
"Arai, Susumu",2,5,3,3,0,8:15:00 AM
"Arai, Susumu",2,6,6,5,1,8:30:00 AM
"Arai, Susumu",2,7,5,4,1,8:45:00 AM
"Arai, Susumu",2,8,3,3,0,9:00:00 AM
"Arai, Susumu",2,9,4,4,0,9:15:00 AM
"Arai, Susumu",2,10,5,4,1,9:30:00 AM
"Arai, Susumu",2,11,5,5,0,9:45:00 AM
"Arai, Susumu",2,12,2,3,-1,10:00:00 AM
"Arai, Susumu",2,13,3,4,-1,10:15:00 AM
"Arai, Susumu",2,14,4,5,-1,10:30:00 AM
"Arai, Susumu",2,15,5,4,1,10:45:00 AM
"Arai, Susumu",2,16,4,4,0,11:00:00 AM
"Arai, Susumu",2,17,4,4,0,11:15:00 AM
"Arai, Susumu",2,18,3,3,0,11:30:00 AM
"Perrone, Matias",2,1,4,4,0,12:00:00 PM
"Perrone, Matias",2,2,5,4,1,12:15:00 PM
"Perrone, Matias",2,3,3,4,-1,8:00:00 AM
"Perrone, Matias",2,4,5,5,0,8:15:00 AM
"Perrone, Matias",2,5,3,3,0,8:30:00 AM
"Perrone, Matias",2,6,6,5,1,8:45:00 AM
"Perrone, Matias",2,7,4,4,0,9:00:00 AM
"Perrone, Matias",2,8,3,3,0,9:15:00 AM
"Perrone, Matias",2,9,5,4,1,9:30:00 AM
"Perrone, Matias",2,10,4,4,0,9:45:00 AM
"Perrone, Matias",2,11,4,5,-1,10:00:00 AM
"Perrone, Matias",2,12,3,3,0,10:15:00 AM
"Perrone, Matias",2,13,4,4,0,10:30:00 AM
"Perrone, Matias",2,14,4,5,-1,10:45:00 AM
"Perrone, Matias",2,15,4,4,0,11:00:00 AM
"Perrone, Matias",2,16,5,4,1,11:15:00 AM
"Perrone, Matias",2,17,4,4,0,11:30:00 AM
"Perrone, Matias",2,18,3,3,0,11:45:00 AM
"Fleck, Ken",2,1,5,4,1,11:55:00 AM
"Fleck, Ken",2,2,4,4,0,12:10:00 PM
"Fleck, Ken",2,3,4,4,0,12:25:00 PM
"Fleck, Ken",2,4,6,5,1,8:10:00 AM
"Fleck, Ken",2,5,3,3,0,8:25:00 AM
"Fleck, Ken",2,6,5,5,0,8:40:00 AM
"Fleck, Ken",2,7,5,4,1,8:55:00 AM
"Fleck, Ken",2,8,3,3,0,9:10:00 AM
"Fleck, Ken",2,9,4,4,0,9:25:00 AM
"Fleck, Ken",2,10,4,4,0,9:40:00 AM
"Fleck, Ken",2,11,4,5,-1,9:55:00 AM
"Fleck, Ken",2,12,2,3,-1,10:10:00 AM
"Fleck, Ken",2,13,4,4,0,10:25:00 AM
"Fleck, Ken",2,14,5,5,0,10:40:00 AM
"Fleck, Ken",2,15,5,4,1,10:55:00 AM
"Fleck, Ken",2,16,4,4,0,11:10:00 AM
"Fleck, Ken",2,17,4,4,0,11:25:00 AM
"Fleck, Ken",2,18,3,3,0,11:40:00 AM
"Barragan, Arturo",2,1,5,4,1,8:00:00 AM
"Barragan, Arturo",2,2,4,4,0,8:15:00 AM
"Barragan, Arturo",2,3,3,4,-1,8:30:00 AM
"Barragan, Arturo",2,4,7,5,2,8:45:00 AM
"Barragan, Arturo",2,5,4,3,1,9:00:00 AM
"Barragan, Arturo",2,6,4,5,-1,9:15:00 AM
"Barragan, Arturo",2,7,4,4,0,9:30:00 AM
"Barragan, Arturo",2,8,3,3,0,9:45:00 AM
"Barragan, Arturo",2,9,5,4,1,10:00:00 AM
"Barragan, Arturo",2,10,4,4,0,10:15:00 AM
"Barragan, Arturo",2,11,4,5,-1,10:30:00 AM
"Barragan, Arturo",2,12,5,3,2,10:45:00 AM
"Barragan, Arturo",2,13,4,4,0,11:00:00 AM
"Barragan, Arturo",2,14,5,5,0,11:15:00 AM
"Barragan, Arturo",2,15,4,4,0,11:30:00 AM
"Barragan, Arturo",2,16,5,4,1,11:45:00 AM
"Barragan, Arturo",2,17,4,4,0,12:00:00 PM
"Barragan, Arturo",2,18,2,3,-1,12:15:00 PM
"Valdez, Pier",2,1,5,4,1,11:45:00 AM
"Valdez, Pier",2,2,3,4,-1,12:00:00 PM
"Valdez, Pier",2,3,3,4,-1,12:15:00 PM
"Valdez, Pier",2,4,6,5,1,8:00:00 AM
"Valdez, Pier",2,5,3,3,0,8:15:00 AM
"Valdez, Pier",2,6,4,5,-1,8:30:00 AM
"Valdez, Pier",2,7,4,4,0,8:45:00 AM
"Valdez, Pier",2,8,4,3,1,9:00:00 AM
"Valdez, Pier",2,9,3,4,-1,9:15:00 AM
"Valdez, Pier",2,10,6,4,2,9:30:00 AM
"Valdez, Pier",2,11,4,5,-1,9:45:00 AM
"Valdez, Pier",2,12,3,3,0,10:00:00 AM
"Valdez, Pier",2,13,4,4,0,10:15:00 AM
"Valdez, Pier",2,14,4,5,-1,10:30:00 AM
"Valdez, Pier",2,15,4,4,0,10:45:00 AM
"Valdez, Pier",2,16,3,4,-1,11:00:00 AM
"Valdez, Pier",2,17,3,4,-1,11:15:00 AM
"Valdez, Pier",2,18,3,3,0,11:30:00 AM
"Bartko, Tomas",2,1,5,4,1,12:15:00 PM
"Bartko, Tomas",2,2,4,4,0,8:00:00 AM
"Bartko, Tomas",2,3,3,4,-1,8:15:00 AM
"Bartko, Tomas",2,4,6,5,1,8:30:00 AM
"Bartko, Tomas",2,5,4,3,1,8:45:00 AM
"Bartko, Tomas",2,6,6,5,1,9:00:00 AM
"Bartko, Tomas",2,7,5,4,1,9:15:00 AM
"Bartko, Tomas",2,8,3,3,0,9:30:00 AM
"Bartko, Tomas",2,9,5,4,1,9:45:00 AM
"Bartko, Tomas",2,10,4,4,0,10:00:00 AM
"Bartko, Tomas",2,11,7,5,2,10:15:00 AM
"Bartko, Tomas",2,12,3,3,0,10:30:00 AM
"Bartko, Tomas",2,13,4,4,0,10:45:00 AM
"Bartko, Tomas",2,14,3,5,-2,11:00:00 AM
"Bartko, Tomas",2,15,4,4,0,11:15:00 AM
"Bartko, Tomas",2,16,3,4,-1,11:30:00 AM
"Bartko, Tomas",2,17,5,4,1,11:45:00 AM
"Bartko, Tomas",2,18,3,3,0,12:00:00 PM
"Menor, Piero",2,1,6,4,2,12:00:00 PM
"Menor, Piero",2,2,4,4,0,12:15:00 PM
"Menor, Piero",2,3,2,4,-2,8:00:00 AM
"Menor, Piero",2,4,5,5,0,8:15:00 AM
"Menor, Piero",2,5,3,3,0,8:30:00 AM
"Menor, Piero",2,6,5,5,0,8:45:00 AM
"Menor, Piero",2,7,4,4,0,9:00:00 AM
"Menor, Piero",2,8,3,3,0,9:15:00 AM
"Menor, Piero",2,9,5,4,1,9:30:00 AM
"Menor, Piero",2,10,5,4,1,9:45:00 AM
"Menor, Piero",2,11,5,5,0,10:00:00 AM
"Menor, Piero",2,12,3,3,0,10:15:00 AM
"Menor, Piero",2,13,4,4,0,10:30:00 AM
"Menor, Piero",2,14,4,5,-1,10:45:00 AM
"Menor, Piero",2,15,5,4,1,11:00:00 AM
"Menor, Piero",2,16,3,4,-1,11:15:00 AM
"Menor, Piero",2,17,4,4,0,11:30:00 AM
"Menor, Piero",2,18,2,3,-1,11:45:00 AM
"David, Thomas",2,1,4,4,0,11:15:00 AM
"David, Thomas",2,2,4,4,0,11:30:00 AM
"David, Thomas",2,3,3,4,-1,11:45:00 AM
"David, Thomas",2,4,6,5,1,12:00:00 PM
"David, Thomas",2,5,2,3,-1,12:15:00 PM
"David, Thomas",2,6,5,5,0,8:00:00 AM
"David, Thomas",2,7,4,4,0,8:15:00 AM
"David, Thomas",2,8,3,3,0,8:30:00 AM
"David, Thomas",2,9,5,4,1,8:45:00 AM
"David, Thomas",2,10,4,4,0,9:00:00 AM
"David, Thomas",2,11,6,5,1,9:15:00 AM
"David, Thomas",2,12,2,3,-1,9:30:00 AM
"David, Thomas",2,13,4,4,0,9:45:00 AM
"David, Thomas",2,14,5,5,0,10:00:00 AM
"David, Thomas",2,15,5,4,1,10:15:00 AM
"David, Thomas",2,16,4,4,0,10:30:00 AM
"David, Thomas",2,17,4,4,0,10:45:00 AM
"David, Thomas",2,18,3,3,0,11:00:00 AM
"Leffler, Ruben",2,1,4,4,0,11:40:00 AM
"Leffler, Ruben",2,2,4,4,0,11:55:00 AM
"Leffler, Ruben",2,3,3,4,-1,12:10:00 PM
"Leffler, Ruben",2,4,5,5,0,12:25:00 PM
"Leffler, Ruben",2,5,3,3,0,8:10:00 AM
"Leffler, Ruben",2,6,5,5,0,8:25:00 AM
"Leffler, Ruben",2,7,5,4,1,8:40:00 AM
"Leffler, Ruben",2,8,3,3,0,8:55:00 AM
"Leffler, Ruben",2,9,4,4,0,9:10:00 AM
"Leffler, Ruben",2,10,5,4,1,9:25:00 AM
"Leffler, Ruben",2,11,4,5,-1,9:40:00 AM
"Leffler, Ruben",2,12,4,3,1,9:55:00 AM
"Leffler, Ruben",2,13,3,4,-1,10:10:00 AM
"Leffler, Ruben",2,14,4,5,-1,10:25:00 AM
"Leffler, Ruben",2,15,5,4,1,10:40:00 AM
"Leffler, Ruben",2,16,4,4,0,10:55:00 AM
"Leffler, Ruben",2,17,4,4,0,11:10:00 AM
"Leffler, Ruben",2,18,3,3,0,11:25:00 AM
"Richardson, Nick",2,1,5,4,1,12:25:00 PM
"Richardson, Nick",2,2,3,4,-1,8:10:00 AM
"Richardson, Nick",2,3,2,4,-2,8:25:00 AM
"Richardson, Nick",2,4,5,5,0,8:40:00 AM
"Richardson, Nick",2,5,4,3,1,8:55:00 AM
"Richardson, Nick",2,6,5,5,0,9:10:00 AM
"Richardson, Nick",2,7,4,4,0,9:25:00 AM
"Richardson, Nick",2,8,4,3,1,9:40:00 AM
"Richardson, Nick",2,9,5,4,1,9:55:00 AM
"Richardson, Nick",2,10,4,4,0,10:10:00 AM
"Richardson, Nick",2,11,4,5,-1,10:25:00 AM
"Richardson, Nick",2,12,4,3,1,10:40:00 AM
