player,round,hole,strokes,par,score
"Nash, Julian",2,4,4,4,0
"Nash, Julian",2,5,3,4,-1
"Nash, Julian",2,6,3,4,-1
"Nash, Julian",2,7,3,3,0
"Nash, Julian",2,8,4,4,0
"Nash, Julian",2,9,4,5,-1
"Nash, Julian",2,10,4,4,0
"Nash, Julian",2,11,4,4,0
"Nash, Julian",2,12,4,3,1
"Nash, Julian",2,13,3,4,-1
"Nash, Julian",2,14,6,5,1
"Nash, Julian",2,15,3,4,-1
"Nash, Julian",2,16,5,4,1
"Nash, Julian",2,17,5,5,0
"Nash, Julian",2,18,3,3,0
"Perrone, Matias",2,1,5,5,0
"Perrone, Matias",2,2,4,4,0
"Perrone, Matias",2,3,3,3,0
"Perrone, Matias",2,4,4,4,0
"Perrone, Matias",2,5,4,4,0
"Perrone, Matias",2,6,3,4,-1
"Perrone, Matias",2,7,3,3,0
"Perrone, Matias",2,8,3,4,-1
"Perrone, Matias",2,9,5,5,0
"Perrone, Matias",2,10,4,4,0
"Perrone, Matias",2,11,4,4,0
"Perrone, Matias",2,12,2,3,-1
"Perrone, Matias",2,13,5,4,1
"Perrone, Matias",2,14,6,5,1
"Perrone, Matias",2,15,4,4,0
"Perrone, Matias",2,16,5,4,1
"Perrone, Matias",2,17,5,5,0
"Perrone, Matias",2,18,2,3,-1
"Godfrey, Jordan",2,1,5,5,0
"Godfrey, Jordan",2,2,5,4,1
"Godfrey, Jordan",2,3,3,3,0
"Godfrey, Jordan",2,4,4,4,0
"Godfrey, Jordan",2,5,4,4,0
"Godfrey, Jordan",2,6,3,4,-1
"Godfrey, Jordan",2,7,2,3,-1
"Godfrey, Jordan",2,8,4,4,0
"Godfrey, Jordan",2,9,5,5,0
"Godfrey, Jordan",2,10,3,4,-1
"Godfrey, Jordan",2,11,4,4,0
"Godfrey, Jordan",2,12,3,3,0
"Godfrey, Jordan",2,13,4,4,0
"Godfrey, Jordan",2,14,5,5,0
"Godfrey, Jordan",2,15,5,4,1
"Godfrey, Jordan",2,16,4,4,0
"Godfrey, Jordan",2,17,5,5,0
"Godfrey, Jordan",2,18,2,3,-1
"Khatib, Sharif",2,1,5,5,0
"Khatib, Sharif",2,2,5,4,1
"Khatib, Sharif",2,3,4,3,1
"Khatib, Sharif",2,4,4,4,0
"Khatib, Sharif",2,5,4,4,0
"Khatib, Sharif",2,6,4,4,0
"Khatib, Sharif",2,7,2,3,-1
"Khatib, Sharif",2,8,3,4,-1
"Khatib, Sharif",2,9,4,5,-1
"Khatib, Sharif",2,10,4,4,0
"Khatib, Sharif",2,11,5,4,1
"Khatib, Sharif",2,12,3,3,0
"Khatib, Sharif",2,13,3,4,-1
"Khatib, Sharif",2,14,4,5,-1
"Khatib, Sharif",2,15,4,4,0
"Khatib, Sharif",2,16,4,4,0
"Khatib, Sharif",2,17,4,5,-1
"Khatib, Sharif",2,18,3,3,0
"Garcia, Nicolas",2,1,5,5,0
"Garcia, Nicolas",2,2,4,4,0
"Garcia, Nicolas",2,3,4,3,1
"Garcia, Nicolas",2,4,4,4,0
"Garcia, Nicolas",2,5,4,4,0
"Garcia, Nicolas",2,6,4,4,0
"Garcia, Nicolas",2,7,2,3,-1
"Garcia, Nicolas",2,8,5,4,1
"Garcia, Nicolas",2,9,4,5,-1
"Garcia, Nicolas",2,10,4,4,0
"Garcia, Nicolas",2,11,4,4,0
"Garcia, Nicolas",2,12,2,3,-1
"Garcia, Nicolas",2,13,3,4,-1
"Garcia, Nicolas",2,14,5,5,0
"Garcia, Nicolas",2,15,4,4,0
"Garcia, Nicolas",2,16,4,4,0
"Garcia, Nicolas",2,17,5,5,0
"Garcia, Nicolas",2,18,3,3,0
"Ayala, Roberto Fabian",2,1,4,5,-1
"Ayala, Roberto Fabian",2,2,4,4,0
"Ayala, Roberto Fabian",2,3,3,3,0
"Ayala, Roberto Fabian",2,4,4,4,0
"Ayala, Roberto Fabian",2,5,4,4,0
"Ayala, Roberto Fabian",2,6,3,4,-1
"Ayala, Roberto Fabian",2,7,3,3,0
"Ayala, Roberto Fabian",2,8,4,4,0
"Ayala, Roberto Fabian",2,9,3,5,-2
"Ayala, Roberto Fabian",2,10,4,4,0
"Ayala, Roberto Fabian",2,11,5,4,1
"Ayala, Roberto Fabian",2,12,3,3,0
"Ayala, Roberto Fabian",2,13,3,4,-1
"Ayala, Roberto Fabian",2,14,5,5,0
"Ayala, Roberto Fabian",2,15,4,4,0
"Ayala, Roberto Fabian",2,16,3,4,-1
"Ayala, Roberto Fabian",2,17,5,5,0
"Ayala, Roberto Fabian",2,18,3,3,0
"Valdez, Pier",2,1,5,5,0
"Valdez, Pier",2,2,4,4,0
"Valdez, Pier",2,3,4,3,1
"Valdez, Pier",2,4,5,4,1
"Valdez, Pier",2,5,3,4,-1
"Valdez, Pier",2,6,4,4,0
"Valdez, Pier",2,7,3,3,0
"Valdez, Pier",2,8,6,4,2
"Valdez, Pier",2,9,5,5,0
"Valdez, Pier",2,10,4,4,0
"Valdez, Pier",2,11,3,4,-1
"Valdez, Pier",2,12,3,3,0
"Valdez, Pier",2,13,3,4,-1
"Valdez, Pier",2,14,4,5,-1
"Valdez, Pier",2,15,4,4,0
"Valdez, Pier",2,16,4,4,0
"Valdez, Pier",2,17,6,5,1
"Valdez, Pier",2,18,3,3,0
"Yepez, Julio",2,1,4,5,-1
"Yepez, Julio",2,2,5,4,1
"Yepez, Julio",2,3,4,3,1
"Yepez, Julio",2,4,5,4,1
"Yepez, Julio",2,5,4,4,0
"Yepez, Julio",2,6,4,4,0
"Yepez, Julio",2,7,3,3,0
"Yepez, Julio",2,8,5,4,1
"Yepez, Julio",2,9,5,5,0
"Yepez, Julio",2,10,4,4,0
"Yepez, Julio",2,11,4,4,0
"Yepez, Julio",2,12,3,3,0
"Yepez, Julio",2,13,3,4,-1
"Yepez, Julio",2,14,6,5,1
"Yepez, Julio",2,15,4,4,0
"Yepez, Julio",2,16,4,4,0
"Yepez, Julio",2,17,4,5,-1
"Yepez, Julio",2,18,2,3,-1
"Wojtyla, Bart",2,1,7,5,2
"Wojtyla, Bart",2,2,4,4,0
"Wojtyla, Bart",2,3,4,3,1
"Wojtyla, Bart",2,4,4,4,0
"Wojtyla, Bart",2,5,4,4,0
"Wojtyla, Bart",2,6,4,4,0
"Wojtyla, Bart",2,7,2,3,-1
"Wojtyla, Bart",2,8,5,4,1
"Wojtyla, Bart",2,9,5,5,0
"Wojtyla, Bart",2,10,4,4,0
"Wojtyla, Bart",2,11,4,4,0
"Wojtyla, Bart",2,12,3,3,0
"Wojtyla, Bart",2,13,3,4,-1
"Wojtyla, Bart",2,14,6,5,1
"Wojtyla, Bart",2,15,4,4,0
"Wojtyla, Bart",2,16,4,4,0
"Wojtyla, Bart",2,17,4,5,-1
"Wojtyla, Bart",2,18,3,3,0
"Olmedo, Sebastian Andres",2,1,5,5,0
"Olmedo, Sebastian Andres",2,2,4,4,0
"Olmedo, Sebastian Andres",2,3,3,3,0
"Olmedo, Sebastian Andres",2,4,3,4,-1
"Olmedo, Sebastian Andres",2,5,4,4,0
"Olmedo, Sebastian Andres",2,6,3,4,-1
"Olmedo, Sebastian Andres",2,7,2,3,-1
"Olmedo, Sebastian Andres",2,8,4,4,0
"Olmedo, Sebastian Andres",2,9,4,5,-1
"Olmedo, Sebastian Andres",2,10,4,4,0
"Olmedo, Sebastian Andres",2,11,4,4,0
"Olmedo, Sebastian Andres",2,12,3,3,0
"Olmedo, Sebastian Andres",2,13,4,4,0
"Olmedo, Sebastian Andres",2,14,4,5,-1
"Olmedo, Sebastian Andres",2,15,4,4,0
"Olmedo, Sebastian Andres",2,16,3,4,-1
"Olmedo, Sebastian Andres",2,17,6,5,1
"Olmedo, Sebastian Andres",2,18,3,3,0
"Menor, Piero",2,1,5,5,0
"Menor, Piero",2,2,4,4,0
"Menor, Piero",2,3,4,3,1
"Menor, Piero",2,4,3,4,-1
"Menor, Piero",2,5,4,4,0
"Menor, Piero",2,6,3,4,-1
"Menor, Piero",2,7,3,3,0
"Menor, Piero",2,8,4,4,0
"Menor, Piero",2,9,4,5,-1
"Menor, Piero",2,10,4,4,0
"Menor, Piero",2,11,4,4,0
"Menor, Piero",2,12,2,3,-1
"Menor, Piero",2,13,5,4,1
"Menor, Piero",2,14,6,5,1
"Menor, Piero",2,15,4,4,0
"Menor, Piero",2,16,5,4,1
"Menor, Piero",2,17,5,5,0
"Menor, Piero",2,18,2,3,-1
"Barragan, Arturo",2,1,5,5,0
"Barragan, Arturo",2,2,4,4,0
"Barragan, Arturo",2,3,3,3,0
"Barragan, Arturo",2,4,5,4,1
"Barragan, Arturo",2,5,4,4,0
"Barragan, Arturo",2,6,3,4,-1
"Barragan, Arturo",2,7,3,3,0
"Barragan, Arturo",2,8,3,4,-1
"Barragan, Arturo",2,9,4,5,-1
"Barragan, Arturo",2,10,4,4,0
"Barragan, Arturo",2,11,4,4,0
"Barragan, Arturo",2,12,3,3,0
"Barragan, Arturo",2,13,4,4,0
"Barragan, Arturo",2,14,5,5,0
"Barragan, Arturo",2,15,5,4,1
"Barragan, Arturo",2,16,4,4,0
"Barragan, Arturo",2,17,5,5,0
"Barragan, Arturo",2,18,3,3,0
"Johnson, Jeremy",2,1,5,5,0
"Johnson, Jeremy",2,2,4,4,0
"Johnson, Jeremy",2,3,3,3,0
"Johnson, Jeremy",2,4,4,4,0
"Johnson, Jeremy",2,5,4,4,0
"Johnson, Jeremy",2,6,3,4,-1
"Johnson, Jeremy",2,7,4,3,1
"Johnson, Jeremy",2,8,3,4,-1
"Johnson, Jeremy",2,9,5,5,0
"Johnson, Jeremy",2,10,3,4,-1
"Johnson, Jeremy",2,11,4,4,0
"Johnson, Jeremy",2,12,3,3,0
"Johnson, Jeremy",2,13,3,4,-1
"Johnson, Jeremy",2,14,5,5,0
"Johnson, Jeremy",2,15,4,4,0
"Johnson, Jeremy",2,16,5,4,1
"Johnson, Jeremy",2,17,5,5,0
"Johnson, Jeremy",2,18,3,3,0
"Reyes, Angel",2,1,4,5,-1
"Reyes, Angel",2,2,5,4,1
"Reyes, Angel",2,3,4,3,1
"Reyes, Angel",2,4,4,4,0
"Reyes, Angel",2,5,4,4,0
"Reyes, Angel",2,6,3,4,-1
"Reyes, Angel",2,7,2,3,-1
"Reyes, Angel",2,8,4,4,0
"Reyes, Angel",2,9,5,5,0
"Reyes, Angel",2,10,4,4,0
"Reyes, Angel",2,11,3,4,-1
"Reyes, Angel",2,12,3,3,0
"Reyes, Angel",2,13,4,4,0
"Reyes, Angel",2,14,6,5,1
"Reyes, Angel",2,15,3,4,-1
"Reyes, Angel",2,16,4,4,0
"Reyes, Angel",2,17,5,5,0
"Reyes, Angel",2,18,2,3,-1
"DeTranquilli, Nikko",2,1,7,5,2
"DeTranquilli, Nikko",2,2,5,4,1
"DeTranquilli, Nikko",2,3,4,3,1
"DeTranquilli, Nikko",2,4,5,4,1
"DeTranquilli, Nikko",2,5,4,4,0
"DeTranquilli, Nikko",2,6,4,4,0
"DeTranquilli, Nikko",2,7,2,3,-1
"DeTranquilli, Nikko",2,8,4,4,0
"DeTranquilli, Nikko",2,9,5,5,0
"DeTranquilli, Nikko",2,10,4,4,0
"DeTranquilli, Nikko",2,11,4,4,0
"DeTranquilli, Nikko",2,12,3,3,0
"DeTranquilli, Nikko",2,13,4,4,0
"DeTranquilli, Nikko",2,14,5,5,0
"DeTranquilli, Nikko",2,15,5,4,1
"DeTranquilli, Nikko",2,16,3,4,-1
"DeTranquilli, Nikko",2,17,5,5,0
"DeTranquilli, Nikko",2,18,4,3,1
"Vazquez, Jorge",2,1,4,5,-1
"Vazquez, Jorge",2,2,4,4,0
"Vazquez, Jorge",2,3,3,3,0
"Vazquez, Jorge",2,4,4,4,0
"Vazquez, Jorge",2,5,4,4,0
"Vazquez, Jorge",2,6,4,4,0
"Vazquez, Jorge",2,7,3,3,0
"Vazquez, Jorge",2,8,4,4,0
"Vazquez, Jorge",2,9,5,5,0
"Vazquez, Jorge",2,10,4,4,0
"Vazquez, Jorge",2,11,4,4,0
"Vazquez, Jorge",2,12,3,3,0
"Vazquez, Jorge",2,13,4,4,0
"Vazquez, Jorge",2,14,5,5,0
"Vazquez, Jorge",2,15,4,4,0
"Vazquez, Jorge",2,16,4,4,0
"Vazquez, Jorge",2,17,5,5,0
"Vazquez, Jorge",2,18,4,3,1
"Khatib, Ramzey",2,1,6,5,1
"Khatib, Ramzey",2,2,4,4,0
"Khatib, Ramzey",2,3,4,3,1
"Khatib, Ramzey",2,4,4,4,0
"Khatib, Ramzey",2,5,4,4,0
"Khatib, Ramzey",2,6,4,4,0
"Khatib, Ramzey",2,7,3,3,0
"Khatib, Ramzey",2,8,4,4,0
"Khatib, Ramzey",2,9,4,5,-1
"Khatib, Ramzey",2,10,4,4,0
"Khatib, Ramzey",2,11,4,4,0
"Khatib, Ramzey",2,12,3,3,0
"Khatib, Ramzey",2,13,4,4,0
"Khatib, Ramzey",2,14,6,5,1
"Khatib, Ramzey",2,15,3,4,-1
"Khatib, Ramzey",2,16,4,4,0
"Khatib, Ramzey",2,17,5,5,0
"Khatib, Ramzey",2,18,3,3,0
"Salazar, Lizandro",2,1,5,5,0
"Salazar, Lizandro",2,2,4,4,0
"Salazar, Lizandro",2,3,3,3,0
"Salazar, Lizandro",2,4,5,4,1
"Salazar, Lizandro",2,5,4,4,0
"Salazar, Lizandro",2,6,3,4,-1
"Salazar, Lizandro",2,7,4,3,1
"Salazar, Lizandro",2,8,4,4,0
"Salazar, Lizandro",2,9,4,5,-1
"Salazar, Lizandro",2,10,4,4,0
"Salazar, Lizandro",2,11,5,4,1
"Salazar, Lizandro",2,12,3,3,0
"Salazar, Lizandro",2,13,4,4,0
"Salazar, Lizandro",2,14,5,5,0
"Salazar, Lizandro",2,15,5,4,1
"Salazar, Lizandro",2,16,3,4,-1
"Salazar, Lizandro",2,17,4,5,-1
"Salazar, Lizandro",2,18,2,3,-1
"Matteoli, Richard Zak",2,1,4,5,-1
"Matteoli, Richard Zak",2,2,5,4,1
"Matteoli, Richard Zak",2,3,4,3,1
"Matteoli, Richard Zak",2,4,4,4,0
"Matteoli, Richard Zak",2,5,4,4,0
"Matteoli, Richard Zak",2,6,4,4,0
"Matteoli, Richard Zak",2,7,3,3,0
"Matteoli, Richard Zak",2,8,4,4,0
"Matteoli, Richard Zak",2,9,4,5,-1
"Matteoli, Richard Zak",2,10,4,4,0
"Matteoli, Richard Zak",2,11,5,4,1
"Matteoli, Richard Zak",2,12,3,3,0
"Matteoli, Richard Zak",2,13,4,4,0
"Matteoli, Richard Zak",2,14,6,5,1
"Matteoli, Richard Zak",2,15,4,4,0
"Matteoli, Richard Zak",2,16,4,4,0
"Matteoli, Richard Zak",2,17,4,5,-1
"Matteoli, Richard Zak",2,18,4,3,1
"DeTranquilli, Darcy",2,1,5,5,0
"DeTranquilli, Darcy",2,2,4,4,0
"DeTranquilli, Darcy",2,3,4,3,1
"DeTranquilli, Darcy",2,4,4,4,0
"DeTranquilli, Darcy",2,5,4,4,0
"DeTranquilli, Darcy",2,6,3,4,-1
"DeTranquilli, Darcy",2,7,4,3,1
"DeTranquilli, Darcy",2,8,4,4,0
"DeTranquilli, Darcy",2,9,4,5,-1
"DeTranquilli, Darcy",2,10,4,4,0
"DeTranquilli, Darcy",2,11,3,4,-1
"DeTranquilli, Darcy",2,12,3,3,0
"DeTranquilli, Darcy",2,13,4,4,0
"DeTranquilli, Darcy",2,14,5,5,0
"DeTranquilli, Darcy",2,15,6,4,2
"DeTranquilli, Darcy",2,16,5,4,1
"DeTranquilli, Darcy",2,17,4,5,-1
"DeTranquilli, Darcy",2,18,3,3,0
"Morgan, Kareem",2,1,4,5,-1
"Morgan, Kareem",2,2,4,4,0
"Morgan, Kareem",2,3,4,3,1
"Morgan, Kareem",2,4,4,4,0
"Morgan, Kareem",2,5,3,4,-1
"Morgan, Kareem",2,6,4,4,0
"Morgan, Kareem",2,7,3,3,0
"Morgan, Kareem",2,8,6,4,2
"Morgan, Kareem",2,9,5,5,0
"Morgan, Kareem",2,10,4,4,0
"Morgan, Kareem",2,11,4,4,0
"Morgan, Kareem",2,12,2,3,-1
"Morgan, Kareem",2,13,4,4,0
"Morgan, Kareem",2,14,5,5,0
"Morgan, Kareem",2,15,4,4,0
"Morgan, Kareem",2,16,4,4,0
"Morgan, Kareem",2,17,6,5,1
"Morgan, Kareem",2,18,3,3,0
"Barron, Mario Cesar",2,1,4,5,-1
"Barron, Mario Cesar",2,2,4,4,0
"Barron, Mario Cesar",2,3,3,3,0
"Barron, Mario Cesar",2,4,4,4,0
"Barron, Mario Cesar",2,5,4,4,0
"Barron, Mario Cesar",2,6,5,4,1
"Barron, Mario Cesar",2,7,3,3,0
"Barron, Mario Cesar",2,8,4,4,0
"Barron, Mario Cesar",2,9,5,5,0
"Barron, Mario Cesar",2,10,3,4,-1
"Barron, Mario Cesar",2,11,4,4,0
"Barron, Mario Cesar",2,12,4,3,1
"Barron, Mario Cesar",2,13,4,4,0
"Barron, Mario Cesar",2,14,6,5,1
"Barron, Mario Cesar",2,15,5,4,1
"Barron, Mario Cesar",2,16,4,4,0
"Barron, Mario Cesar",2,17,5,5,0
"Barron, Mario Cesar",2,18,4,3,1
"McNamara, Sean",2,1,5,5,0
"McNamara, Sean",2,2,4,4,0
"McNamara, Sean",2,3,4,3,1
"McNamara, Sean",2,4,4,4,0
"McNamara, Sean",2,5,4,4,0
"McNamara, Sean",2,6,4,4,0
"McNamara, Sean",2,7,2,3,-1
"McNamara, Sean",2,8,5,4,1
"McNamara, Sean",2,9,5,5,0
"McNamara, Sean",2,10,4,4,0
"McNamara, Sean",2,11,5,4,1
"McNamara, Sean",2,12,3,3,0
"McNamara, Sean",2,13,4,4,0
"McNamara, Sean",2,14,6,5,1
"McNamara, Sean",2,15,4,4,0
"McNamara, Sean",2,16,4,4,0
"McNamara, Sean",2,17,5,5,0
"McNamara, Sean",2,18,2,3,-1
"Shuey, Nathan",2,1,5,5,0
"Shuey, Nathan",2,2,4,4,0
"Shuey, Nathan",2,3,4,3,1
"Shuey, Nathan",2,4,4,4,0
"Shuey, Nathan",2,5,4,4,0
"Shuey, Nathan",2,6,4,4,0
"Shuey, Nathan",2,7,3,3,0
"Shuey, Nathan",2,8,4,4,0
"Shuey, Nathan",2,9,5,5,0
"Shuey, Nathan",2,10,5,4,1
"Shuey, Nathan",2,11,4,4,0
"Shuey, Nathan",2,12,3,3,0
"Shuey, Nathan",2,13,4,4,0
"Shuey, Nathan",2,14,5,5,0
"Shuey, Nathan",2,15,4,4,0
"Shuey, Nathan",2,16,5,4,1
"Shuey, Nathan",2,17,6,5,1
"Shuey, Nathan",2,18,3,3,0
"Loustau, Lucas",2,1,4,5,-1
"Loustau, Lucas",2,2,4,4,0
"Loustau, Lucas",2,3,4,3,1
"Loustau, Lucas",2,4,5,4,1
"Loustau, Lucas",2,5,4,4,0
"Loustau, Lucas",2,6,3,4,-1
"Loustau, Lucas",2,7,3,3,0
"Loustau, Lucas",2,8,4,4,0
"Loustau, Lucas",2,9,4,5,-1
"Loustau, Lucas",2,10,4,4,0
"Loustau, Lucas",2,11,3,4,-1
"Loustau, Lucas",2,12,4,3,1
"Loustau, Lucas",2,13,4,4,0
"Loustau, Lucas",2,14,6,5,1
"Loustau, Lucas",2,15,4,4,0
"Loustau, Lucas",2,16,3,4,-1
"Loustau, Lucas",2,17,5,5,0
"Loustau, Lucas",2,18,3,3,0
"Baldini, Davide",2,1,5,5,0
"Baldini, Davide",2,2,6,4,2
"Baldini, Davide",2,3,3,3,0
"Baldini, Davide",2,4,5,4,1
"Baldini, Davide",2,5,4,4,0
"Baldini, Davide",2,6,3,4,-1
"Baldini, Davide",2,7,4,3,1
"Baldini, Davide",2,8,4,4,0
"Baldini, Davide",2,9,5,5,0
"Baldini, Davide",2,10,4,4,0
"Baldini, Davide",2,11,5,4,1
"Baldini, Davide",2,12,2,3,-1
"Baldini, Davide",2,13,4,4,0
"Baldini, Davide",2,14,5,5,0
"Baldini, Davide",2,15,4,4,0
"Baldini, Davide",2,16,4,4,0
"Baldini, Davide",2,17,4,5,-1
"Baldini, Davide",2,18,3,3,0
"Nuno, Alejandro",2,1,5,5,0
"Nuno, Alejandro",2,2,5,4,1
"Nuno, Alejandro",2,3,3,3,0
"Nuno, Alejandro",2,4,4,4,0
"Nuno, Alejandro",2,5,5,4,1
"Nuno, Alejandro",2,6,3,4,-1
"Nuno, Alejandro",2,7,3,3,0
"Nuno, Alejandro",2,8,4,4,0
"Nuno, Alejandro",2,9,5,5,0
"Nuno, Alejandro",2,10,4,4,0
"Nuno, Alejandro",2,11,4,4,0
"Nuno, Alejandro",2,12,2,3,-1
"Nuno, Alejandro",2,13,4,4,0
"Nuno, Alejandro",2,14,6,5,1
"Nuno, Alejandro",2,15,4,4,0
"Nuno, Alejandro",2,16,6,4,2
"Nuno, Alejandro",2,17,5,5,0
"Nuno, Alejandro",2,18,3,3,0
"Hernandez, Frank",2,1,6,5,1
"Hernandez, Frank",2,2,4,4,0
"Hernandez, Frank",2,3,3,3,0
"Hernandez, Frank",2,4,6,4,2
"Hernandez, Frank",2,5,3,4,-1
"Hernandez, Frank",2,6,4,4,0
"Hernandez, Frank",2,7,3,3,0
"Hernandez, Frank",2,8,5,4,1
"Hernandez, Frank",2,9,4,5,-1
"Hernandez, Frank",2,10,3,4,-1
"Hernandez, Frank",2,11,6,4,2
"Hernandez, Frank",2,12,3,3,0
"Hernandez, Frank",2,13,4,4,0
"Hernandez, Frank",2,14,5,5,0
"Hernandez, Frank",2,15,5,4,1
"Hernandez, Frank",2,16,3,4,-1
"Hernandez, Frank",2,17,5,5,0
"Hernandez, Frank",2,18,3,3,0
"Montano, Fabio",2,1,5,5,0
"Montano, Fabio",2,2,4,4,0
"Montano, Fabio",2,3,3,3,0
"Montano, Fabio",2,4,4,4,0
"Montano, Fabio",2,5,4,4,0
"Montano, Fabio",2,6,4,4,0
"Montano, Fabio",2,7,3,3,0
"Montano, Fabio",2,8,4,4,0
"Montano, Fabio",2,9,5,5,0
"Montano, Fabio",2,10,5,4,1
"Montano, Fabio",2,11,4,4,0
"Montano, Fabio",2,12,3,3,0
"Montano, Fabio",2,13,4,4,0
"Montano, Fabio",2,14,6,5,1
"Montano, Fabio",2,15,4,4,0
"Montano, Fabio",2,16,4,4,0
"Montano, Fabio",2,17,5,5,0
"Montano, Fabio",2,18,3,3,0
"Brindis, Manuel",2,1,5,5,0
"Brindis, Manuel",2,2,5,4,1
"Brindis, Manuel",2,3,5,3,2
"Brindis, Manuel",2,4,4,4,0
"Brindis, Manuel",2,5,4,4,0
"Brindis, Manuel",2,6,3,4,-1
"Brindis, Manuel",2,7,2,3,-1
"Brindis, Manuel",2,8,4,4,0
"Brindis, Manuel",2,9,4,5,-1
"Brindis, Manuel",2,10,3,4,-1
"Brindis, Manuel",2,11,5,4,1
"Brindis, Manuel",2,12,4,3,1
"Brindis, Manuel",2,13,4,4,0
"Brindis, Manuel",2,14,5,5,0
"Brindis, Manuel",2,15,5,4,1
"Brindis, Manuel",2,16,4,4,0
"Brindis, Manuel",2,17,5,5,0
"Brindis, Manuel",2,18,3,3,0
"Copello, Mariano",2,1,5,5,0
"Copello, Mariano",2,2,4,4,0
"Copello, Mariano",2,3,3,3,0
"Copello, Mariano",2,4,6,4,2
"Copello, Mariano",2,5,4,4,0
"Copello, Mariano",2,6,3,4,-1
"Copello, Mariano",2,7,3,3,0
"Copello, Mariano",2,8,4,4,0
"Copello, Mariano",2,9,4,5,-1
"Copello, Mariano",2,10,4,4,0
"Copello, Mariano",2,11,4,4,0
"Copello, Mariano",2,12,2,3,-1
"Copello, Mariano",2,13,4,4,0
"Copello, Mariano",2,14,6,5,1
"Copello, Mariano",2,15,4,4,0
"Copello, Mariano",2,16,5,4,1
"Copello, Mariano",2,17,5,5,0
"Copello, Mariano",2,18,2,3,-1
"Barragan, Osvaldo",2,1,4,5,-1
"Barragan, Osvaldo",2,2,5,4,1
"Barragan, Osvaldo",2,3,3,3,0
"Barragan, Osvaldo",2,4,5,4,1
"Barragan, Osvaldo",2,5,3,4,-1
"Barragan, Osvaldo",2,6,3,4,-1
"Barragan, Osvaldo",2,7,3,3,0
"Barragan, Osvaldo",2,8,4,4,0
"Barragan, Osvaldo",2,9,4,5,-1
"Barragan, Osvaldo",2,10,4,4,0
"Barragan, Osvaldo",2,11,4,4,0
"Barragan, Osvaldo",2,12,3,3,0
"Barragan, Osvaldo",2,13,5,4,1
"Barragan, Osvaldo",2,14,9,5,4
"Barragan, Osvaldo",2,15,5,4,1
"Barragan, Osvaldo",2,16,5,4,1
"Barragan, Osvaldo",2,17,5,5,0
"Barragan, Osvaldo",2,18,3,3,0
"Hood, Alex",2,1,5,5,0
"Hood, Alex",2,2,5,4,1
"Hood, Alex",2,3,4,3,1
"Hood, Alex",2,4,4,4,0
"Hood, Alex",2,5,4,4,0
"Hood, Alex",2,6,4,4,0
"Hood, Alex",2,7,3,3,0
"Hood, Alex",2,8,5,4,1
"Hood, Alex",2,9,4,5,-1
"Hood, Alex",2,10,3,4,-1
"Hood, Alex",2,11,3,4,-1
"Hood, Alex",2,12,3,3,0
"Hood, Alex",2,13,4,4,0
"Hood, Alex",2,14,7,5,2
"Hood, Alex",2,15,5,4,1
"Hood, Alex",2,16,4,4,0
"Hood, Alex",2,17,5,5,0
"Hood, Alex",2,18,3,3,0
"Bhasin, Gurmukh",2,1,6,5,1
"Bhasin, Gurmukh",2,2,4,4,0
"Bhasin, Gurmukh",2,3,3,3,0
"Bhasin, Gurmukh",2,4,4,4,0
"Bhasin, Gurmukh",2,5,4,4,0
"Bhasin, Gurmukh",2,6,4,4,0
"Bhasin, Gurmukh",2,7,3,3,0
"Bhasin, Gurmukh",2,8,4,4,0
"Bhasin, Gurmukh",2,9,4,5,-1
"Bhasin, Gurmukh",2,10,5,4,1
"Bhasin, Gurmukh",2,11,5,4,1
"Bhasin, Gurmukh",2,12,4,3,1
"Bhasin, Gurmukh",2,13,4,4,0
"Bhasin, Gurmukh",2,14,5,5,0
"Bhasin, Gurmukh",2,15,4,4,0
"Bhasin, Gurmukh",2,16,3,4,-1
"Bhasin, Gurmukh",2,17,4,5,-1
"Bhasin, Gurmukh",2,18,4,3,1
"Reidt, Chris",2,1,5,5,0
"Reidt, Chris",2,2,4,4,0
"Reidt, Chris",2,3,4,3,1
"Reidt, Chris",2,4,5,4,1
"Reidt, Chris",2,5,4,4,0
"Reidt, Chris",2,6,4,4,0
"Reidt, Chris",2,7,3,3,0
"Reidt, Chris",2,8,4,4,0
"Reidt, Chris",2,9,5,5,0
"Reidt, Chris",2,10,5,4,1
"Reidt, Chris",2,11,3,4,-1
"Reidt, Chris",2,12,2,3,-1
"Reidt, Chris",2,13,4,4,0
"Reidt, Chris",2,14,6,5,1
"Reidt, Chris",2,15,4,4,0
"Reidt, Chris",2,16,4,4,0
"Reidt, Chris",2,17,5,5,0
"Reidt, Chris",2,18,3,3,0
"Fulling, Bryan",2,1,5,5,0
"Fulling, Bryan",2,2,5,4,1
"Fulling, Bryan",2,3,4,3,1
"Fulling, Bryan",2,4,6,4,2
"Fulling, Bryan",2,5,4,4,0
"Fulling, Bryan",2,6,4,4,0
"Fulling, Bryan",2,7,3,3,0
"Fulling, Bryan",2,8,4,4,0
"Fulling, Bryan",2,9,4,5,-1
"Fulling, Bryan",2,10,4,4,0
"Fulling, Bryan",2,11,4,4,0
"Fulling, Bryan",2,12,4,3,1
"Fulling, Bryan",2,13,4,4,0
"Fulling, Bryan",2,14,5,5,0
"Fulling, Bryan",2,15,4,4,0
"Fulling, Bryan",2,16,4,4,0
"Fulling, Bryan",2,17,7,5,2
